Regions Code,Regions,Age (17 categories) Code,Age (17 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,13232
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,70
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,96
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,539
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,392
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,67
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,1463
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,2
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,19
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,45
E12000007,London,16,Aged 80 to 84 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,30
E12000007,London,16,Aged 80 to 84 years,4,White,-8,Does not apply,0
E12000007,London,16,Aged 80 to 84 years,4,White,1,Economically active (excluding full-time students): In employment,3623
E12000007,London,16,Aged 80 to 84 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,59
E12000007,London,16,Aged 80 to 84 years,4,White,3,Economically active and a full-time student: In employment,2
E12000007,London,16,Aged 80 to 84 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,2
E12000007,London,16,Aged 80 to 84 years,4,White,5,Economically inactive: Retired,86519
E12000007,London,16,Aged 80 to 84 years,4,White,6,Economically inactive: Student,181
E12000007,London,16,Aged 80 to 84 years,4,White,7,Economically inactive: Looking after home or family,1078
E12000007,London,16,Aged 80 to 84 years,4,White,8,Economically inactive: Long-term sick or disabled,1865
E12000007,London,16,Aged 80 to 84 years,4,White,9,Economically inactive: Other,756
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,-8,Does not apply,0
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,149
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,0
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,5,Economically inactive: Retired,4461
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,6,Economically inactive: Student,11
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,91
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,303
E12000007,London,16,Aged 80 to 84 years,5,Other ethnic group,9,Economically inactive: Other,199
E12000007,London,17,Aged 85 years and over,-8,Does not apply,-8,Does not apply,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,5,Economically inactive: Retired,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,6,Economically inactive: Student,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E12000007,London,17,Aged 85 years and over,-8,Does not apply,9,Economically inactive: Other,0
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,246
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,4
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,2
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,12703
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,22
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,150
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,1087
E12000007,London,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,565
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,222
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,6
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,1
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,10443
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,10
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,51
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,627
E12000007,London,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,274
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,56
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,2
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,1314
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,3
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,13
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,74
E12000007,London,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,22
E12000007,London,17,Aged 85 years and over,4,White,-8,Does not apply,0
E12000007,London,17,Aged 85 years and over,4,White,1,Economically active (excluding full-time students): In employment,1785
E12000007,London,17,Aged 85 years and over,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,31
E12000007,London,17,Aged 85 years and over,4,White,3,Economically active and a full-time student: In employment,14
E12000007,London,17,Aged 85 years and over,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,2
E12000007,London,17,Aged 85 years and over,4,White,5,Economically inactive: Retired,88210
E12000007,London,17,Aged 85 years and over,4,White,6,Economically inactive: Student,125
E12000007,London,17,Aged 85 years and over,4,White,7,Economically inactive: Looking after home or family,760
E12000007,London,17,Aged 85 years and over,4,White,8,Economically inactive: Long-term sick or disabled,2901
E12000007,London,17,Aged 85 years and over,4,White,9,Economically inactive: Other,876
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,-8,Does not apply,0
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,66
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,3,Economically active and a full-time student: In employment,1
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,5,Economically inactive: Retired,3279
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,6,Economically inactive: Student,11
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,7,Economically inactive: Looking after home or family,41
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,353
E12000007,London,17,Aged 85 years and over,5,Other ethnic group,9,Economically inactive: Other,210
